Dasi taeeonado - v2,C,C,C,G,C,C,C,C,F,F,F,F,F,F,F,F,C,C,C,C,G,G,F,G_7,C,F,F,F,C,C,C,C,C
Dasi taeeonado - p,F,F,F,F,F_M7,F_M7,F_M7,F_M7,Em,Em,Em,Em,A_7,A_7,A_7,A_7,Dm,Dm,Dm,Dm,D_7,D_7,D_7,D_7,G_7,G_7,G_7,G_7,G_7,G_7,G_7,G_7,C
Dasi taeeonado - c,C,C,C,C,C,C,C,C,F,F,F,F,F,F,F,F,C,C,C,C,G_7,G_7,G_7,G_7,C,C,C,C,G_7,G_7,G_7,G_7,C
Dajim - v,Am,Am,Am,Am,F,F,F,F,G,G,G,G,Em,Em,Em,Em,Am,Am,Am,Am,F,F,F,F,G,G,G,G,Em,Em,Em,Em,Am
Dajim- p,F,F,F,F,G,G,G,G,Em,Em,Em,Em,Am,Am,Am,Am,F,F,F,F,Dm,Dm,Dm,Dm,Bhdim_(6),Bhdim_(6),Bhdim_(6),Bhdim_(6),E,E,E,E,Am
Dal ui mollak - i,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,F,F,F,F,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,E_s4,E_s4,E_s4,E_s4,E,E,E,E,Am
Dal ui mollak - v1,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,F,F,F,F,Dm,Dm,Dm,Dm,Dm,Dm,Dm,Dm,E_s4,E_s4,E_s4,E_s4,E_7,E_7,E_7,E_7,Am
Dal ui mollak - v2,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,F,F,F,F,Dm_7,Dm_7,Dm_7,Dm_7,Em,Em,Em,Em,Am,Am,Am,Am,Am,Am,Am,Am,Am
Dal ui mollak - c,Dm_7,Dm_7,Dm_7,Dm_7,Em_7,Em_7,Em_7,Em_7,Am,Am,Am,Am,Am,Am,Am,Am,Dm_7,Dm_7,Dm_7,Dm_7,Em_7,Em_7,Em_7,Em_7,Am,Am,Am,Am,Am,Am,Am,Am,Am
Dalpaengi - i,C,C,C,C,F,F,F,F,C,C,C,C,F,F,F,F,C,C,C,C,Am,Am,Am,Am,Em,Em,Em,Em,F,F,G_9_s4,G,C
Dalpaengi - v1,C,C,C,C,F,F,F,F,C,C,C,C,F,F,F,F,C,C,C,C,Am,Am,Am,Am,Em,Em,Em,Em,F,F,G,G,C
Dalpaengi - v2,C,C,C,C,F,F,F,F,C,C,C,C,F,F,F,F,Em,Em,Em,Em,A_b9,A_b9,A_b9,A_b9,Dm,Dm,Dm,Dm,G_s4,G_s4,G_s4,G_s4,C
Dalpaengi - c,C,C,C,C,F,F,F,F,C,C,C,C,F,F,F,F,Em,Em,Em,Em,A_b9,A_b9,A_b9,A_b9,Dm,Dm,Dm,Dm,G,G,G_s4,G_s4,C
Dalpaengi - p1,C_7,C_7,C_7,C_7,Am_7,Am_7,Am_7,Am_7,Fm,Fm,Fm,Fm,C,C,C,C,D,D,D,D,Fm,Fm,Fm,Fm,Dhdim,Dhdim,Dhdim,Dhdim,G,G,G,G,C
Dalpaengi - p2,C_7,C_7,C_7,C_7,Am_7,Am_7,Am_7,Am_7,Fm,Fm,Fm,Fm,C,C,C,C,D,D,D,D,Dm,Dm,Dm,F,Dm_7,Dm_7,Dm_7,Dm_7,G_s4,G_s4,G_s4,G_s4,C
Daedap eomneun neo - i,Am,Am,Am,Am,E,E,E,E,C,C,C,C,D,D,D,D,F,F,F,F,Em,Em,Em,Em,Dm,Dm,Dm,Dm,E,E,E,E,Am
Daedap eomneun neo - v,Am,Am,Am,Am,E,E,E,E,C,C,C,C,D,D,D,D,F,F,F,F,Em,Em,Em,Em,Dm,Dm,Dm,Dm,E_s4,E_s4,E,E,Am
Daedap eomneun neo - c,Am,Am,Am,Am,F,F,F,F,G,G,G,G,C,C,E,E,Am,Am,Am,Am,F,F,F,F,G,G,E,E,Am,Am,Am,Am,Am
Dolgo - i,C,C,C,C,C,C,C,C,Em,Em,Em,Em,Em,Em,Em,Em,F,F,F,F,F,F,F,F,G_7,G_7,G_7,G_7,G_7,G_7,G_7,G_7,C
Dolgo - v1,C,C,C,C,C,C,C,C,Am,Am,Am,Am,Am,Am,Am,Am,C,C,C,C,C,C,C,C,Am,Am,Am,Am,Am,Am,Am,Am,C
Dolgo - v2,C,C,C,C,C,C,C,C,E_7,E_7,E_7,E_7,E_7,E_7,E_7,E_7,F,F,F,F,F,F,F,F,G_7,G_7,G_7,G_7,G_7,G_7,G_7,G_7,C
Dolgo - p,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,F,F,F,F,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,G_7,G_7,G_7,G_7,C
Dorawa - 1,Am,Am,Am,Am,Am,Am,Am,Am,G,G,G,G,F,F,F,F,Am,Am,Am,Am,Am,Am,Am,Am,G,G,G,G,F,F,F,F,Am
Dorawa - 2,Am,Am,Am,Am,Am,Am,Am,Am,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,G,G,G,G,G,G,G,G,Am,Am,Am,Am,Am,Am,Am,Am,Am
Dorawa - 3,Am,Am,Am,Am,Am,Am,Am,Am,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,Am
Dorawa - 4,Am,Am,Am,Am,Am,Am,Am,Am,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,G,G,G,G,G,G,G,G,Em,Em,Em,Em,E,E,E,E,Am
Dorawa - 5,F,F,F,F,C,C,C,C,Dm,Dm,Dm,Dm,E,E,E,E,F,F,F,F,C,C,C,C,Bhdim,Bhdim,Bhdim,Bhdim,E,E,E,E,Am
Dorawa - 6,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,E,E,E,E,Am,Am,Am,Am,Am
Duryeoum eimneun sarang - v1,Am,Am,Am,Am,Bhdim_(6),Bhdim_(6),Bhdim_(6),Bhdim_(6),G,G,G,G,C,C,A,A,Dm,Dm,G,G,E,E,Am,Am,Dm,Dm,E,E,Am,Am,Am,Am,Am
Duryeoum eimneun sarang - v2,Am,Am,Am,Am,Dm,Dm,Dm,Dm,G,G,G,G,C_M7,C_M7,C_M7,C_M7,Dm,Dm,E,E,Am,Am,Am,Am,Dm_7,Dm_7,E,E,Am,Am,Am,Am,Am
Duryeoum eimneun sarang - p,F,F,G_7,G_7,Em,Em,Am,Am,Dm,Dm,E,E,Am,Am,A,A,Dm,Dm,G,G,E,E,Am,Am,Dm,Dm,Dm,Dm,E,E,E,E,Am
Tteonaganeun bae - i,Am,Am,Am,Am,F_M7,F_M7,F_M7,F_M7,Am,Am,Am,Am,G,G,G,G,F_M7,F_M7,F_M7,F_M7,G,G,G,G,Dm_7,Dm_7,Dm_7,Dm_7,E_7,E_7,E_7,E_7,Am
Tteonaganeun bae - v,Am,Am,Am,Am,Am,Am,Am,Am,F,F,G_7,G_7,C,C,C,C,Dm,Dm,Dm,Dm,C,C,C,C,E_7,E_7,E_7,E_7,E_7,E_7,E_7,E_7,Am
Tteonaganeun bae - c1,Am,Am,Am,Am,F,F,F,F,G,G,G,G,C,C,E_7,E_7,Am,Am,Am,Am,F,F,F,F,G,G,G,G,C,C,E_7,E_7,Am
Tteonaganeun bae - c2,Am,Am,Am,Am,F,F,F,F,G,G,G,G,C,C,E_7,E_7,Am,Am,Am,Am,Dm,Dm,Dm,Dm,E_7,E_7,E_7,E_7,Am,Am,Am,Am,Am
Tteonaganeun bae - t,Am,Am,Am,Am,Am,Am,Am,Am,F,F,G,G,C,C,C,C,Dm,Dm,F,F,C_M7,C_M7,C_M7,C_M7,Dm,Dm,Dm,Dm,E_7,E_7,E_7,E_7,Am
Ragu yo - i,C,C,G,G,Am,Am,Am,Am,F,F,Em,Em,Dm,Dm,G,G,C,C,G,G,Am,Am,Am,Am,F,F,F,F,G,G,G,G,C
Ragu yo - c,Am,Am,Am,Am,Em,Em,Em,Em,F,F,F,F,C,C,C,C,Am,Am,Am,Am,Em,Em,Em,Em,F,F,F,F,G,G,G,G,C
Love - v1,C,C,G,G,F,F,Am,Am,C,C,G,G,F,F,Am,Am,F,F,G,G,C,G,Am,Am,F,F,G,G,Am,Am,Am,Am,C
Love - v2,C,C,G,G,F,F,Am,Am,C,C,G,G,F,F,Am,Am,F,F,G,G,C,G,Am,Am,F,F,G,G,Am,Am,Am,G,C
Love - c,C,C,G,G,F,F,Am,Am,C,C,G,G,F,F,Am,Am,C,C,G,G,F,F,Am,Am,F,F,C,C,G,G,G,G,C
Mabeop ui seong - i,F_M9,F_M9,F_M9,F_M9,C_M9,C_M9,C_M9,C_M9,Dm_7,Dm_7,G,G,C_M9,C_M9,C_M9,C_M9,F_M9,F_M9,F_M9,F_M9,Em_7,Em_7,Am,Am,Dm_7,Dm_7,G_9_s4,G_9_s4,C,C,C,C,C
Mabeop ui seong - v1,C,C,F,F,C,C,F,F,C,C,Em,Em,Gm_7,Gm_7,C_7,C_7,F_M7,F_M7,G,G,Em,Em,Am_7,Am_7,Dm,Dm,Dm,Dm,Bb_M7,Bb_M7,G_9_s4,G_9_s4,C
Mabeop ui seong - v2,C,C,F,F,C,C,F,F,C,C,Em,Em,Gm_7,Gm_7,C_7,C_7,F_M7,F_M7,G,G,Em,Em,Am_7,Am_7,Dm_7,Dm_7,G_9_s4,G_9_s4,C,C,C,C,C
Mabeop ui seong - p,Bb_7_s2,Bb_7_s2,Bb_7_s2,Bb_7_s2,C,C,C,G,Am_7,Am_7,Am_7,Am_7,Dm_7,Dm_7,G,G,Bb_7_s2,Bb_7_s2,Bb_7_s2,Bb_7_s2,C,C,C,G,Am_7,Am_7,Am_7,Am_7,Dm_7,Dm_7,G_9_s4,G_9_s4,C
Mabeop ui seong - c1,F_M9,F_M9,F_M9,F_M9,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G_9_s4,G_9_s4,C,C,C,C,F_M9,F_M9,F_M9,F_M9,Em_7,Em_7,Am,Am,Dm_7,Dm_7,G_9_s4,G_9_s4,C,C,C,C,C
Mabeop ui seong - c2,F_M9,F_M9,F_M9,F_M9,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G_9_s4,G_9_s4,C,C,C,C,F_M9,F_M9,F_M9,F_M9,Em_7,Em_7,Am,Am,Dm_7,Dm_7,G_9_s4,G_9_s4,Dm_7,Dm_7,G_9_s4,G_9_s4,C
Majimak concert - v,C,C,C,C,E_7,E_7,E_7,E_7,Am,Am,Am_7,Am_7,F,F,F,F,C,C,C,C,E_7,E_7,E_7,E_7,Am,Am,Am_7,Am_7,F,F,F,F,C
Majimak concert - c,C,C,C,C,E_7,E_7,E_7,E_7,Dm,Dm,Dm,Dm,Am,Am,Am,Am,F,F,F,F,C,C,C,C,E_7,E_7,E_7,E_7,E_7,E_7,E_7,E_7,C
Majimak concert - t,E_b9,E_b9,Am,Am,D_9,D_9,Gm,Gm,C_b9,C_b9,Fm,Fm,D_7,D_7,G,G,E_b9,E_b9,Am,Am,D_9,D_9,Gm,Gm,C_b9,C_b9,Fm,Fm,D_7,D_7,G,G,C
Majimak sarang - v,C,C,C,C,Dm_7,Dm_7,Dm_7,Dm_7,G_7,G_7,G_7,G_7,C,C,C,C,Em_7,Em_7,Em_7,Em_7,A_7,A_7,A_7,A_7,Dm_7,Dm_7,Dm_7,Dm_7,G_7,G_7,G_7,G_7,C
Majimak sarang - c,C,C,C,C,Dm_7,Dm_7,Dm_7,Dm_7,Bhdim_(6),Bhdim_(6),E_7,E_7,Am,Am,Am_7,Am_7,F#hdim,F#hdim,Dm,Dm,C,C,A_7,A_7,Dm,Dm,Dm,Dm,G,G,G,G,C
Mallikkot - v,Dm,Dm,Dm,Dm,G,G,G,G,C,C,G,G,Am,Am,Am,Am,Dm,Dm,Dm,Dm,G,G,G,G,C,C,C,C,C,C,C,C,C
Mallikkot - p,Am,Am,Am,Am,E_7,E_7,E_7,E_7,Am_7,Am_7,Am_7,Am_7,F#hdim,F#hdim,F#hdim,F#hdim,Em,Em,Am,Am,Dm,Dm,C,C,Fm,Fm,Fm,Fm,G_s4,G_s4,G,G,C
Mallikkot - c1,C,C,C,C,G,G,G,G,Am,Am,Am,Am,Em,Em,Em,Em,F,F,E_7,E_7,Am,Am,F#hdim,F#hdim,Dm_7,Dm_7,Dm_7,Dm_7,G_s4,G_s4,G_s4,G_s4,C
Mallikkot - c2,C,C,C,C,G,G,G,G,Am,Am,Am,Am,Em,Em,Em,Em,F,F,E_7,E_7,Am,Am,F#hdim,F#hdim,Dm_7,Dm_7,G,G,C_s4,C_s4,C,C,C
Mallikkot - t,Am,Am,Em,Em,F,F,F,G,Am,Am,Am,Em,F,F,F,C,Dm,Dm,Dm,Dm,C,C,C,C,F,F,F,F,G_s4,G_s4,G,G,C
Round Here,F_M9,F_M9,F_M9,F_M9,G_s4,G_s4,G_s4,G_s4,Am_4,Am_4,Am_4,Am_4,C_2,C_2,C_2,C_2,F_M9,F_M9,F_M9,F_M9,G_s4,G_s4,G_s4,G_s4,Am_4,Am_4,Am_4,Am_4,C_2,C_2,C_2,C_2,C
Say Yes - v,C,C,C_M7,C_M7,Am,Am,G,G,F,F,C,C,D_7,D_7,D_7,D_7,C,C,C_M7,C_M7,Am,Am,G,G,F,F,C,C,D_7,D_7,D_7,D_7,C
Say Yes - b,C,C,Ab,Ab,Am,Am,Bb,Bb,Am,Am,C,C,F,F,F,F,C,C,Ab,Ab,Am,Am,Bb,Bb,Am,Am,C,C,Dm,Dm,Dm,Dm,C
Something In The Water - v,C,C,C,C,F,F,C,C,Am,Am,G,G,C,C,C,C_s4,C,C,C,C,F,F,C,C,Am,Am,G,G,C,C,C,C_s4,C
Something In The Water - p,F,F,F,F,F,F,F_M#11_13,F_M#11_13,C,C,C,C,C,C,C,C,F,F,F,F,F,F,F_M#11_13,F_M#11_13,C,C,C,C,G,G,G,G,C
Something In The Water - c1,F,F,F,F,F,F,F_M#11_13,F_M#11_13,C,C,C,C,C,C,C,C,F,F,F,F,F,F,F_M#11_13,F_M#11_13,C,C,C,C,G,G,G_7,G_7,C
Something In The Water - c2,Am,Am,C,C,G,G,C,C,F,F,C,C,F,F,G,G,Am,Am,C,C,G,G,C,C,F,F,C,C,F,F,G,G,C
Danny's Song - v,C,C,Bb_2,Bb_2,Am,Am,Am,Am,D,D,D,D,G,G,G,G_s4,C,C,Bb_2,Bb_2,Am,Am,Am,Am,D,D,D,D,G,G,G,G_s4,C
Danny's Song - c,F,F,G,G,C,Em,Am,Am_7,F,F,G,G,C,Em,Am,G,F,F,G,G,C,C,Bb,Bb,D,D,D,D,G,G,G,G_7,C
What's Up,G,G,G,G,Am,Am,Am,Am,C_(7),C_(7),C_(7),C_(7),G,G,G,G,G,G,G,G,Am,Am,Am,Am,C_(7),C_(7),C_(7),C_(7),G,G,G,G,G
Big Jet Plane - v,C,C,C,C,Am,Am,Am,Am,Em,Em,Em,Em,Em,Em,Em,Em,C,C,C,C,Am,Am,Am,Am,Em,Em,Em,Em,Em,Em,Em,Em,C
Big Jet Plane - b,F_M7,F_M7,F_M7,F_M7,G_6_s4,G_6_s4,G_6_s4,G_6_s4,Am_2,Am_2,Am,Am,Am,Am_2,Am,Am_2,F_M7,F_M7,F_M7,F_M7,G_6_s4,G_6_s4,G_6_s4,G_6_s4,Am_2,Am_2,Am,Am,Am,Am_2,Am,Am_2,Am
Amazing - v,G_7,G_7,G_7,G_7,C_s2,C_s2,C_s2,C_s2,G_7,G_7,G_7,G_7,C_s2,C_s2,C_s2,C_s2,G_7,G_7,G_7,G_7,C_s2,C_s2,C_s2,C_s2,G_7,G_7,G_7,G_7,C_s2,C_s2,C_s2,C_s2,G
Amazing - p,C_(7),C_(7),C_(7),C_(7),F_s2_(11),F_s2_(11),F_s2_(11),F_s2_(11),C_(7),C_(7),C_(7),C_(7),F_s2_(11),F_s2_(11),F_s2_(11),F_s2_(11),C,C,C,C,Em,Em,Em,Em,Ehdim,Ehdim,Ehdim,Ehdim,A,A,A,A,C
Amazing - c,C,C,C,C,G,G,G,G,Am,Am,Am,Am,F,F,F,F,C,C,C,C_s4,G,G,G,G_6,Am,Am,Am,Am,F_2,F_2,F,F,C
Take me home,C,C,C,C,G_7,G_7,G_7,G_7,Am,Am,Am,Am,F,F,F,F,C,C,C,C,G,G,G,G,F_(11),F_(11),F_(11),F_(11),C,C,C,C,C
Bible Days,C,C,C,C,F_6,F,F,F_6,Em_7,Em_7,Em_7,Em_7,F_M7,F_M7,F_M7,F_M7,C,C,C,C,F_6,F,F,F_6,G,G,G,G,F_M7,F_M7,F_M7,F_M7,C
Rabbit Heart,Dm_7,Dm_7,Dm_7,Dm_7,F_6,F_6,F_6,F,Am_7,Am_7,Am_7,Am_7,G,G,G,G,Dm_7,Dm_7,Dm_7,Dm_7,F_6,F_6,F_6,F,Am_7,Am_7,Am_7,Am_7,G,G,G,G,C
Sway - v1,C,C,C,C,Em,Em,Em,Em,F_s2,F_s2,F_s2,F_s2,F_s2,F_s2,F_s2,F_s2,C,C,C,C,Em,Em,Em,Em,F_s2,F_s2,F_s2,F_s2,G_s4,G_s4,G_s4,G_s4,C
Sway - v2,C,C,C,C,Em,Em,Em,Em,F_s2,F_s2,F_s2,F_s2,G_s4,G_s4,G_s4,G_s4,Am,Am,Am,Am,Em,Em,Em,Em,F_2,F_2,F_2,F_2,G_s4,G_s4,G_s4,G_s4,C
Sway - c,C,C,C,C,G_s4,G_s4,G_s4,G_s4,Am_7,Am_7,Am_7,Am_7,Em_7,Em_7,G_s4,G_s4,C,C,C,C,G_s4,G_s4,G_s4,G_s4,Am_7,Am_7,Am_7,Am_7,Em_7,Em_7,G_s4,G_s4,C
Born and Raised - v,C,C,C,C,Em,Em,Em,Em,Bb,Bb,Bb,Bb,F_s2,F_s2,F,F,C,C,C,C,Em,Em,Em_7,Em_7,Bb,Bb,Bb_2,Bb_2,F,F,F,F,C
Born and Raised - c,Am,Am,Am,Am,C,C,C,C,F,F,F,F,F_2,F_2,F_2,F,Am,Am,Am,Am,C,C,C,C,F,F,F,F,F_2,F_2,F_2,F,C
Anything Goes,C,C,C,C,C,C,C,C,C,C,C,C,Am,Am,C_7_s2,C_7,F,F,F_2,F_2,F_6,F_6,Fm_6,Fm_6,C,C,Dm_7,Dm_7,C,C,G_7,G_7,C
Anything Goes_d,C,C,C,C,C,C,Am,C_7,F,F_2,F_6,Fm_6,C,Dm_7,C,G_7,C,C,C,C,C,C,Am,C_7,F,F_2,F_6,Fm_6,C,Dm_7,C,C,C
No Rain,G,G,G,G,G,G,G,G,F,F,F,F,F,F,F,F,C,C,C,C,C,C,Bb,Bb,G,G,G,G,G_7,G_7,G,G,G
The Biggest Lie,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,Am,Am,Am,Am,F,F,G,G,C,C,C,C,Am,Am,Am,Am,C
Step Out,Am,Am,Am,Am,G_v46,G_v46,G_v46,G_v46,F,F,F,F,C,C,C_M7,C_M7,Am,Am,Am,Am,G_v46,G_v46,G_v46,G_v46,F,F,F,F,C,C,Em,Em,C
The Way I Feel - v1,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm
The Way I Feel - v2,Dm_9,Dm_9,Dm_9,Dm_9,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_9_s4,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm
One Day,Am,Am,Am,Am,C,C,C,C,G_7,G_7,G_7,G_6,F,F,F,F,Am,Am,Am,Am_7,C,C,C,C,G_7,G_7,G_7,G_6,F,F,F,G_6,Am
Shipwrecked - 1,Am,Am,Am,Am,F,F,G,G,Am,Am,Am,Am,F,F,G,G,Am,Am,Am,Am,F,F,G,G,C,C,C,C,D,D,D,D,Am
Shipwrecked - 2,Am,Am,Am,Am,F,F,G,G,Am,Am,Am,Am,F,F,G,G,Am,Am,Am,Am,F,F,G,G,C,C,C,C,D,D,E,E,Am
Shipwrecked - 3,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,F_#4,F_#4,F,F,C,C,C,C,C,C,C,C,G,G,G,G,E,E,E,E,Am
Shipwrecked - 4,Am,Am,Am,Am,Am,Am,Am,Am,F,F,F,F,F_#4,F_#4,F,F,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,Am
Shipwrecked - 5,Am,Am,Am,Am,C,C,C,C,G,G,G,Am,D,D,D,G,Am,Am,Am,G,C,C,C,Am,G,G,G,Am,D,D,D,G,Am
Shipwrecked - 6,Am,Am,Am,G,C,C,C,Am,G,G,G,Am,D,D,D,G,Am,Am,Am,G,C,C,C,Am,G,G,G,F,D,Em,Am,Am,Am
Ship To Wreck,Am,Am,Am,G,F,F,F,Em,Dm,Dm,Dm,C,Am,Am,Am,G,Am,Am,Am,G,F,F,F,Em,Dm,Dm,Dm,C,Am,Am,Am,G,Am
Bright - v,C,C,C,C,C,C,C,G,C,C,C,C,C,C,C,C,F_s2,F_s2,F_s2,F_s2,G_s4,G_s4,G,G,C,C,C,F_s2,C,C,C,C,C
Bright - c,F_2,F_2,C,C,Am_7,Am_7,G_s4,G_s4,F_2,F_2,C,C,Am_7,Am_7,G_s4,G_s4,F_2,F_2,C,C,Am_7,Am_7,G_s4,G_s4,F_2,F_2,C,C,Am_7,Am_7,G_s4,G_s4,C
Major Minus - 1,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,G,G,G,G,Em_7,Em_7,Em_7,Em_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,G,G,G,G,Em_7,Em_7,Em_7,Em_7,Am
Major Minus - 2,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,G,G,G,G,Em_7,Em_7,Em_7,Em_7,F_M9,F_M9,F_M9,F_M9,Dm_s4,Dm_s4,Dm_s4,Dm_s4,F_M9,F_M9,F_M9,F_M9,Dm_s4,Dm_s4,Dm_s4,Dm_s4,Am
More Than A Memory,C,C,C,C,C,C,C,C,Em,Em,Em,Em,Em,Em,Em,Em,Am,Am,Am,Am,G,G,G,G,F_2,F_2,F_2,F_2,F_2,F_2,F_2,F_2,C
Jingle Bells - v,C,C,C,C,C,C,F,F,Dm,Dm,G,G,G,G,C,C,C,C,C,C,C,C,F,F,F,F,C,C,G,G,C,G,C
Jingle Bells - c,C,C,C,C,C,F,C,C,F,F,C,C,D_7,D_7,G_7,G_7,C,C,C,C,C,F,C,C,F,F,C,C,G_7,G_7,C,C,C
Gibraltar,C,C,Am_7,Am_7,F_M13,F_M13,F_6,F_6,C,C,Am_7,Am_7,F_M13,F_M13,F_6,F_6,C,C,Am_7,Am_7,F_M13,F_M13,F_6,F_6,C,C,Am_7,Am_7,F_M13,F_M13,F_6,F_6,C
Lofi - 1,F_M7,F_M7,F_M7,F_M7,G_b9,G_b9,G,G,C_M7,C_M7,C_M7,C_M7,Gm_7,Gm_7,C_7,C_7,F_M7,F_M7,F_M7,F_M7,E_b9,E_b9,E_7,E_7,Am_9,Am_9,Am,Am,Gm_7,Gm_7,C_7,C_7,C
Loif - 2,C_M7,C_M7,C_M7,C_M7,Bhdim_(6),Bhdim_(6),E_7,E_7,Am_7,Am_7,Am_7,Am_7,Gm_7,Gm_7,C_7,C_7,F_M7,F_M7,F_M7,F_M7,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,Dm_7,Dm_7,G_13,G_13,G_13,G_13,C
Lofi - 3,Em_7,Em_7,Em_7,Em_7,A_9_s4,A_9_s4,A_7,A_7,Dm_7,Dm_7,Dm_7,Dm_7,G_9,G_9,G_7,G_7,Em_7,Em_7,Em_7,Em_7,A_9_s4,A_9_s4,A_7,A_7,Dm_7,Dm_7,Dhdim,Dhdim,G_b9,G_b9,G_7,G_7,C
Lofi - 4,F_M7,F_M7,G_13,G_13,E_7,E_7,Am_7,Am_7,F_M7,F_M7,G_13,G_13,Am_9,Am_9,Am_9,Am_9,F_M7,F_M7,G_13,G_13,E_7,E_7,Am_7,Am_7,F_M7,F_M7,G_13,G_13,Am_9,Am_9,Am_9,Am_9,Am
Lofi - 5,C_M9,C_M9,C_M7,C_M7,Ehdim,Ehdim,A_7,A_7,Dm_7,Dm_7,Dm_7,Dm_7,G_9,G_9,G_b9,G_b9,C_M9,C_M9,C_M7,C_M7,Ehdim,Ehdim,A_7,A_7,Dm_7,Dm_7,Dm_7,Dm_7,G_9,G_9,G_b9,G_b9,C
Lofi - 6,C_2,C_2,C_2,C_2,C_M9,C_M9,C_M9,C_M9,C_7,C_7,C_7,C_7,F_2,F_2,F_2,F_2,Fm_6,Fm_6,Fm_M7,Fm_M7,C_2,C_2,Am_7,Am_7,F_M7,F_M7,F_M7,F_M7,G_13,G_13,G_13,g_13,C
Lofi - 7,C_M9,C_M9,C_2,C_2,Em_7,Em_7,Em_7,Em_7,Dm_7,Dm_7,Dm_7,Dm_7,G_b9,G_b9,G_b9,G_b9,C_M9,C_M9,C_2,C_2,Em_7,Em_7,Em_7,Em_7,Dm_7,Dm_7,Dm_7,Dm_7,G_b9,G_b9,G_b9,G_b9,C
Lofi - 8,F_M7,F_M7,F_M7,F_M7,G_b9,G_b9,G_b9,G_b9,Em_7,Em_7,Em_7,Em_7,A_b9,A_b9,A_7,A_7,Dm_7,Dm_7,Dm_7,Dm_7,G_b9,G_b9,G_b9,G_b9,Em_7,Em_7,Em_7,Em_7,A_b9,A_b9,A_7,A_7,C
Lofi - 9,C_M9,C_M9,C_M7,C_M7,D_9,D_9,D_7,D_7,F_M7,F_M7,Fm_M7,Fm_M7,C_M7,C_M7,C_M7,C_M7,C_M9,C_M9,C_M7,C_M7,D_9,D_9,D_7,D_7,F_M7,F_M7,Fm_M7,Fm_M7,C_M7,C_M7,C_M7,C_M7,C
Lofi - 10,C_2,C_2,C_2,C_2,Gm_7,Gm_7,C_7,C_7,F_M7,F_M7,F_M7,F_M7,Fm_6,Fm_6,Fm_6,Fm_6,C_2,C_2,C_2,C_2,Gm_7,Gm_7,C_7,C_7,F_M7,F_M7,F_M7,F_M7,Fm_6,Fm_6,Fm_6,Fm_6,C
Escaping Reality,Am,Am,Am,Am,F_M7,F_M7,F_M7,F_M7,G,G,G,G,Em,Em,Em,Em,Am,Am,Am,Am,C,C,C,C,F_M7,F_M7,F_M7,F_M7,G,G,G,G,Am
Illusions,Am,Am,G,G,Dm,Dm,Dm,Dm,C,C,G,G,F,F,F,F,Am,Am,G,G,Dm,Dm,Dm,Dm,C,C,G,G,F,F,F,F,Am
Counting,F,F,F,F,Am,Am,C_M7,C_M7,F,F,F,F,Am,Am,C_M7,C_M7,F,F,F,F,Am,Am,C_M7,C_M7,F,F,F,F,Am,Am,C_M7,C_M7,F
Afloat,Am,Am,Em,Em,F,F,G,G,Am,Am,G,G,F,F,Em,Em,Am,Am,Em,Em,F,F,G,G,Am,Am,G,G,F,F,Em,Em,Am
